coin,fundingRate,premium,time
HYPE,1.25e-05,-9.0987e-06,1751738400005
HYPE,3.0555e-05,0.0007444398,1751742000089
HYPE,2.69722e-05,0.0007157773,1751745600032
HYPE,1.25e-05,0.0005086071,1751749200046
HYPE,1.25e-05,0.0004856497,1751752800143
HYPE,1.25e-05,0.0005528924,1751756400022
HYPE,1.25e-05,0.000505017,1751760000004
HYPE,1.25e-05,0.0002152553,1751763600065
HYPE,1.25e-05,0.000281162,1751767200058
HYPE,1.25e-05,4.21686e-05,1751770800006
HYPE,1.25e-05,-0.0002111066,1751774400047
HYPE,1.25e-05,-1.78914e-05,1751778000035
HYPE,1.25e-05,-8.6621e-06,1751781600037
HYPE,1.25e-05,-0.0003485559,1751785200012
HYPE,1.04713e-05,-0.0004162299,1751788800015
HYPE,1.25e-05,-0.0003587804,1751792400014
HYPE,1.25e-05,-0.0001322787,1751796000119
HYPE,1.25e-05,-6.92804e-05,1751799600051
HYPE,1.25e-05,-8.08942e-05,1751803200064
HYPE,1.25e-05,-2.60095e-05,1751806800046
HYPE,1.25e-05,4.8662e-06,1751810400014
HYPE,1.25e-05,5.50935e-05,1751814000076
HYPE,1.25e-05,4.3984e-06,1751817600008
HYPE,1.25e-05,-0.0001061536,1751821200017
HYPE,1.25e-05,-0.0002471886,1751824800027
HYPE,1.25e-05,-0.0001515735,1751828400074
HYPE,1.25e-05,-0.000135896,1751832000062
HYPE,1.25e-05,0.0002782939,1751835600041
HYPE,1.25e-05,0.0003429721,1751839200056
HYPE,1.25e-05,0.0002172579,1751842800036
HYPE,1.25e-05,0.0001153813,1751846400068
HYPE,1.25e-05,-0.0001111816,1751850000108
HYPE,1.25e-05,-6.21328e-05,1751853600146
HYPE,1.25e-05,-3.05816e-05,1751857200054
HYPE,1.25e-05,4.44574e-05,1751860800051
HYPE,1.25e-05,-2.77422e-05,1751864400080
HYPE,1.25e-05,0.0001504569,1751868000083
HYPE,1.25e-05,6.5886e-05,1751871600052
HYPE,1.25e-05,-5.7874e-05,1751875200115
HYPE,1.25e-05,-0.0002121665,1751878800145
HYPE,1.25e-05,-0.0001605458,1751882400038
HYPE,1.25e-05,-0.0003058831,1751886000045
HYPE,1.25e-05,-0.0001264183,1751889600021
HYPE,1.25e-05,2.21735e-05,1751893200127
HYPE,1.25e-05,0.0002706668,1751896800078
HYPE,1.25e-05,0.0001532421,1751900400064
HYPE,1.25e-05,0.0002620077,1751904000064
HYPE,1.25e-05,0.0001992715,1751907600073
HYPE,1.25e-05,0.0001252238,1751911200080
HYPE,1.25e-05,-4.09856e-05,1751914800013
HYPE,2.1396e-06,-0.0004828831,1751918400029
HYPE,1.25e-05,-0.0001279098,1751922000018
HYPE,1.25e-05,0.0004736944,1751925600035
HYPE,1.25e-05,0.0004833274,1751929200055
HYPE,1.25e-05,0.0002771989,1751932800008
HYPE,1.25e-05,0.0002133845,1751936400089
HYPE,1.25e-05,6.36529e-05,1751940000062
HYPE,1.25e-05,0.000356641,1751943600052
HYPE,1.25e-05,0.0001950779,1751947200066
HYPE,1.25e-05,-6.86018e-05,1751950800034
HYPE,1.25e-05,0.0002705071,1751954400029
HYPE,1.25e-05,0.0005830956,1751958000043
HYPE,1.25e-05,0.0005702399,1751961600021
HYPE,1.25e-05,0.0003608789,1751965200038
HYPE,1.25e-05,0.0002658464,1751968800075
HYPE,1.25e-05,0.0002401957,1751972400001
HYPE,1.25e-05,3.43612e-05,1751976000073
HYPE,1.25e-05,9.38834e-05,1751979600015
HYPE,1.25e-05,2.84115e-05,1751983200049
HYPE,1.25e-05,5.39078e-05,1751986800027
HYPE,2.6332e-05,0.0007106559,1751990400016
HYPE,1.25e-05,0.0005406389,1751994000060
HYPE,1.25e-05,-0.0003033097,1751997600004
HYPE,1.25e-05,-0.0003503017,1752001200114
HYPE,1.25e-05,-0.0001893844,1752004800017
HYPE,1.1183e-05,-0.000410536,1752008400059
HYPE,1.25e-05,-0.0001905706,1752012000016
HYPE,1.25e-05,-7.67435e-05,1752015600015
HYPE,1.25e-05,-4.90422e-05,1752019200036
HYPE,-1.6968e-06,-0.000513574,1752022800082
HYPE,-1.1597e-06,-0.0005092772,1752026400060
HYPE,1.25e-05,-0.0001774182,1752030000064
HYPE,3.027e-07,-0.0004975782,1752033600064
HYPE,1.25e-05,-0.0002688089,1752037200048
HYPE,1.25e-05,-0.0001560923,1752040800088
HYPE,1.25e-05,-0.0002119273,1752044400000
HYPE,1.25e-05,1.42555e-05,1752048000034
HYPE,1.25e-05,-8.72195e-05,1752051600004
HYPE,1.25e-05,5.27477e-05,1752055200045
HYPE,1.25e-05,0.0002277838,1752058800038
HYPE,1.25e-05,0.0002504893,1752062400110
HYPE,1.25e-05,9.64599e-05,1752066000034
HYPE,1.25e-05,7.08418e-05,1752069600097
HYPE,1.25e-05,0.0001001504,1752073200009
HYPE,1.80216e-05,0.000644173,1752076800078
HYPE,1.25e-05,0.0003006347,1752080400047
HYPE,1.25e-05,0.0004005048,1752084000002
HYPE,1.25e-05,0.0003765839,1752087600028
HYPE,1.25e-05,0.000147948,1752091200091
HYPE,1.25e-05,-3.25884e-05,1752094800043
HYPE,1.25e-05,0.0002794549,1752098400028
HYPE,1.25e-05,0.0001200925,1752102000036
HYPE,1.25e-05,4.21815e-05,1752105600063
HYPE,1.25e-05,4.31576e-05,1752109200057
HYPE,1.25e-05,0.0001368236,1752112800003
HYPE,1.25e-05,0.0001421868,1752116400012
HYPE,1.25e-05,0.0001145908,1752120000033
HYPE,1.25e-05,0.0003331682,1752123600007
HYPE,1.25e-05,0.0003963441,1752127200042
HYPE,1.25e-05,0.000185443,1752130800002
HYPE,1.25e-05,0.0002469461,1752134400044
HYPE,1.25e-05,0.000551408,1752138000053
HYPE,1.55346e-05,0.000624277,1752141600056
HYPE,1.25e-05,0.0002367689,1752145200034
HYPE,1.25e-05,0.0001592349,1752148800005
HYPE,1.25e-05,1.00265e-05,1752152400116
HYPE,1.25e-05,3.34204e-05,1752156000005
HYPE,1.25e-05,0.0003350632,1752159600197
HYPE,1.25e-05,0.0004794426,1752163200036
HYPE,4.3143e-05,0.0008451443,1752166800011
HYPE,1.25e-05,0.0005341566,1752170400029
HYPE,1.25e-05,0.0001758005,1752174000070
HYPE,1.25e-05,0.0005449454,1752177600027
HYPE,2.01142e-05,0.0006609138,1752181200002
HYPE,1.8697e-05,0.0006495763,1752184800089
HYPE,3.59048e-05,0.0007872386,1752188400033
HYPE,2.17324e-05,0.000673859,1752192000021
HYPE,5.8398e-05,0.0009671844,1752195600016
HYPE,0.0001636346,0.0018090764,1752199200027
HYPE,0.0001512572,0.0017100579,1752202800066
HYPE,2.42997e-05,0.0006943975,1752206400051
HYPE,2.00466e-05,0.0006603724,1752210000024
HYPE,4.3908e-05,0.0008512637,1752213600056
HYPE,0.0001305775,0.00154462,1752217200133
HYPE,5.06915e-05,0.0009055322,1752220800054
HYPE,2.04397e-05,0.0006635174,1752224400052
HYPE,2.54954e-05,0.0007039636,1752228000022
HYPE,1.57653e-05,0.0006261226,1752231600093
HYPE,1.65849e-05,0.0006326794,1752235200062
HYPE,1.569e-05,0.0006255203,1752238800059
HYPE,6.09716e-05,0.0009877728,1752242400059
HYPE,7.57348e-05,0.0011058788,1752246000054
HYPE,3.07152e-05,0.0007457218,1752249600033
HYPE,1.29409e-05,0.0006035269,1752253200049
HYPE,1.56909e-05,0.0006255271,1752256800073
HYPE,5.16245e-05,0.0009129963,1752260400012
HYPE,9.31775e-05,0.0012454203,1752264000012
HYPE,0.0001495136,0.0016961084,1752267600040
HYPE,0.0001714143,0.001871314,1752271200014
HYPE,0.0001955014,0.0020640108,1752274800020
HYPE,0.0001662381,0.0018299049,1752278400034
HYPE,1.25e-05,0.0005763765,1752282000042
HYPE,1.25e-05,0.0005472184,1752285600000
HYPE,1.25e-05,0.0002164837,1752289200016
HYPE,1.25e-05,0.0001490743,1752292800003
HYPE,1.25e-05,0.000287825,1752296400063
HYPE,2.39203e-05,0.0006913621,1752300000076
HYPE,2.62657e-05,0.0007101257,1752303600092
HYPE,9.30613e-05,0.0012444908,1752307200014
HYPE,8.35346e-05,0.001168277,1752310800188
HYPE,7.29638e-05,0.0010837107,1752314400051
HYPE,8.92785e-05,0.0012142278,1752318000022
HYPE,7.56917e-05,0.0011055338,1752321600003
HYPE,7.62602e-05,0.0011100817,1752325200074
HYPE,0.000175395,0.0019031601,1752328800046
HYPE,7.23152e-05,0.0010785214,1752332400027
HYPE,1.26345e-05,0.0006010759,1752336000169
HYPE,1.5308e-05,0.0006224642,1752339600094
HYPE,1.25e-05,0.0004927522,1752343200088
HYPE,1.25e-05,0.0005601693,1752346800052
HYPE,1.25e-05,-0.0001755465,1752350400106
HYPE,4.2005e-06,-0.0004663961,1752354000081
HYPE,-8.6889e-06,-0.0005695115,1752357600013
HYPE,1.25e-05,-0.0003335239,1752361200041
HYPE,1.25e-05,-0.0001173725,1752364800043
HYPE,1.25e-05,-0.0001085627,1752368400010
HYPE,1.25e-05,-6.12825e-05,1752372000001
HYPE,1.25e-05,0.0003510887,1752375600029
HYPE,2.65299e-05,0.000712239,1752379200075
HYPE,2.17683e-05,0.0006741464,1752382800091
HYPE,1.25e-05,0.0004563941,1752386400028
HYPE,1.25e-05,0.0004240439,1752390000040
HYPE,1.25e-05,8.02628e-05,1752393600019
HYPE,1.25e-05,5.55119e-05,1752397200077
HYPE,1.25e-05,-0.0001171338,1752400800020
HYPE,1.25e-05,-0.0001162147,1752404400037
HYPE,1.25e-05,-3.10307e-05,1752408000008
HYPE,1.25e-05,-8.2306e-05,1752411600065
HYPE,1.25e-05,0.0002035973,1752415200082
HYPE,1.25e-05,0.0002784489,1752418800059
HYPE,1.25e-05,0.0004696668,1752422400092
HYPE,1.25e-05,0.000565232,1752426000034
HYPE,1.25e-05,0.0001773313,1752429600040
HYPE,1.25e-05,0.0003032846,1752433200072
HYPE,2.60761e-05,0.0007086086,1752436800054
HYPE,5.55911e-05,0.0009447289,1752440400000
HYPE,5.07032e-05,0.0009056255,1752444000033
HYPE,4.2587e-05,0.0008406962,1752447600024
HYPE,6.83625e-05,0.0010469004,1752451200036
HYPE,9.53803e-05,0.0012630427,1752454800024
HYPE,6.14955e-05,0.000991964,1752458400079
HYPE,9.49627e-05,0.0012597018,1752462000010
HYPE,6.39896e-05,0.0010119166,1752465600018
HYPE,0.0001037906,0.0013303252,1752469200053
HYPE,8.89722e-05,0.0012117775,1752472800033
HYPE,3.0287e-05,0.0007422957,1752476400003
HYPE,1.25e-05,0.0005558397,1752480000042
HYPE,1.25e-05,0.0003630225,1752483600018
HYPE,3.23416e-05,0.0007587326,1752487200025
HYPE,1.96009e-05,0.0006568073,1752490800020
HYPE,2.90971e-05,0.0007327766,1752494400055
HYPE,3.42293e-05,0.0007738345,1752498000002
HYPE,1.25e-05,0.0005038796,1752501600080
HYPE,1.25e-05,0.0004617922,1752505200063
HYPE,1.25e-05,0.0004141637,1752508800000
HYPE,1.50649e-05,0.0006205189,1752512400013
HYPE,3.59332e-05,0.0007874653,1752516000010
HYPE,3.82568e-05,0.0008060541,1752519600010
HYPE,9.60172e-05,0.0012681374,1752523200022
HYPE,0.0001156313,0.0014250503,1752526800016
HYPE,7.28633e-05,0.0010829066,1752530400025
HYPE,8.82952e-05,0.0012063612,1752534000098
HYPE,9.57399e-05,0.0012659194,1752537600017
HYPE,6.69226e-05,0.0010353806,1752541200067
HYPE,3.69848e-05,0.0007958784,1752544800080
HYPE,5.95315e-05,0.0009762519,1752548400083
HYPE,7.3179e-05,0.0010854323,1752552000022
HYPE,0.0001520156,0.0017161251,1752555600012
HYPE,4.74087e-05,0.0008792696,1752559200038
HYPE,5.45859e-05,0.000936687,1752562800046
HYPE,5.51215e-05,0.000940972,1752566400039
HYPE,1.25e-05,0.0003683795,1752570000051
HYPE,6.28277e-05,0.0010026217,1752573600042
HYPE,9.1728e-05,0.0012338239,1752577200094
HYPE,3.40023e-05,0.0007720182,1752580800059
HYPE,7.62169e-05,0.0011097351,1752584400012
HYPE,5.77685e-05,0.0009621478,1752588000027
HYPE,1.25e-05,0.0005291602,1752591600056
HYPE,1.92213e-05,0.0006537705,1752595200005
HYPE,3.54916e-05,0.0007839331,1752598800039
HYPE,2.89256e-05,0.0007314046,1752602400059
HYPE,1.25e-05,0.0005206439,1752606000065
HYPE,1.25e-05,0.0005114652,1752609600025
HYPE,1.25e-05,0.0004392922,1752613200030
HYPE,1.8563e-05,0.0006485039,1752616800035
HYPE,2.1716e-05,0.0006737278,1752620400002
HYPE,2.32624e-05,0.0006860992,1752624000004
HYPE,7.37474e-05,0.0010899793,1752627600034
HYPE,4.09042e-05,0.0008272335,1752631200042
HYPE,2.86017e-05,0.0007288135,1752634800057
HYPE,6.19079e-05,0.0009952633,1752638400052
HYPE,1.25e-05,0.0002512588,1752642000061
HYPE,2.24015e-05,0.0006792118,1752645600066
HYPE,1.25e-05,0.0005782926,1752649200019
HYPE,3.42808e-05,0.0007742464,1752652800125
HYPE,1.25e-05,0.0005607925,1752656400075
HYPE,1.25e-05,0.000586764,1752660000023
HYPE,1.25e-05,8.91589e-05,1752663600021
HYPE,1.25e-05,0.0001318144,1752667200029
HYPE,1.25e-05,0.0004435524,1752670800002
HYPE,3.3123e-05,0.0007649843,1752674400023
HYPE,5.60355e-05,0.0009482844,1752678000017
HYPE,4.06331e-05,0.0008250647,1752681600018
HYPE,5.57005e-05,0.0009456037,1752685200032
HYPE,1.25e-05,0.000224321,1752688800069
HYPE,4.23935e-05,0.0008391484,1752692400042
HYPE,5.64449e-05,0.0009515596,1752696000019
HYPE,1.25e-05,0.0003892991,1752699600095
HYPE,1.26793e-05,0.0006014341,1752703200002
HYPE,1.25e-05,5.5183e-05,1752706800059
HYPE,1.25e-05,4.44231e-05,1752710400022
HYPE,1.25e-05,0.000389388,1752714000072
HYPE,1.25e-05,0.0005144474,1752717600058
HYPE,3.67546e-05,0.0007940369,1752721200030
HYPE,3.38391e-05,0.0007707126,1752724800119
HYPE,9.21204e-05,0.0012369632,1752728400004
HYPE,8.12801e-05,0.0011502411,1752732000008
HYPE,0.0001313059,0.0015504472,1752735600001
HYPE,0.0001081956,0.0013655645,1752739200042
HYPE,0.0001079216,0.0013633726,1752742800070
HYPE,7.17781e-05,0.0010742245,1752746400089
HYPE,4.42644e-05,0.0008541151,1752750000060
HYPE,3.57392e-05,0.000785914,1752753600062
HYPE,6.41565e-05,0.0010132519,1752757200052
HYPE,7.35943e-05,0.0010887544,1752760800131
HYPE,1.25e-05,0.0004505769,1752764400026
HYPE,4.28001e-05,0.0008424007,1752768000033
HYPE,4.46259e-05,0.0008570072,1752771600134
HYPE,3.72645e-05,0.0007981161,1752775200032
HYPE,1.25e-05,0.0004910848,1752778800006
HYPE,1.25e-05,0.0005350559,1752782400052
HYPE,2.10506e-05,0.0006684052,1752786000061
HYPE,0.0002522809,0.002518247,1752789600060
HYPE,0.0001126066,0.0014008525,1752793200055
HYPE,9.19665e-05,0.0012357318,1752796800073
HYPE,7.91051e-05,0.0011328407,1752800400055
HYPE,0.0001664441,0.0018315528,1752804000058
HYPE,7.98583e-05,0.001138866,1752807600081
HYPE,6.97285e-05,0.0010578278,1752811200043
HYPE,5.57986e-05,0.0009463885,1752814800005
HYPE,0.0002166031,0.0022328251,1752818400057
HYPE,7.1066e-05,0.001068528,1752822000019
HYPE,1.25e-05,0.0005706148,1752825600069
HYPE,8.05767e-05,0.0011446136,1752829200041
HYPE,0.0001148075,0.0014184598,1752832800027
HYPE,0.0001157875,0.0014263003,1752836400021
HYPE,0.0001178935,0.001443148,1752840000057
HYPE,1.82944e-05,0.0006463556,1752843600018
HYPE,5.10404e-05,0.0009083233,1752847200134
HYPE,4.80782e-05,0.0008846252,1752850800047
HYPE,4.30432e-05,0.0008443453,1752854400021
HYPE,6.7367e-05,0.001038936,1752858000042
HYPE,4.01141e-05,0.0008209126,1752861600052
HYPE,1.25e-05,0.0005041207,1752865200066
HYPE,1.25e-05,0.0001781314,1752868800097
HYPE,1.25e-05,0.0003398185,1752872400055
HYPE,2.12505e-05,0.0006700038,1752876000028
HYPE,2.05254e-05,0.0006642031,1752879600012
HYPE,1.25e-05,0.0001993968,1752883200046
HYPE,1.25e-05,0.0004740556,1752886800064
HYPE,1.44715e-05,0.0006157717,1752890400017
HYPE,3.52643e-05,0.0007821145,1752894000009
HYPE,1.25e-05,0.0004190257,1752897600048
HYPE,1.25e-05,0.0005844649,1752901200061
HYPE,1.67866e-05,0.0006342926,1752904800014
HYPE,3.39115e-05,0.0007712922,1752908400098
HYPE,5.15375e-05,0.0009122997,1752912000008
HYPE,3.12875e-05,0.0007503003,1752915600024
HYPE,4.33297e-05,0.0008466373,1752920087645
HYPE,0.0001907624,0.0020260993,1752922800083
HYPE,0.0001122996,0.0013983966,1752926400122
HYPE,6.34419e-05,0.0010075352,1752930000051
HYPE,5.40714e-05,0.0009325711,1752933600098
HYPE,3.43172e-05,0.0007745378,1752937200036
HYPE,3.43231e-05,0.0007745848,1752940800007
HYPE,4.10472e-05,0.0008283775,1752944400012
HYPE,3.53457e-05,0.0007827653,1752948000019
HYPE,1.92585e-05,0.0006540681,1752951600040
HYPE,1.25e-05,0.0004035144,1752955200055
HYPE,1.25e-05,0.0001898896,1752958800033
HYPE,1.25e-05,2.39748e-05,1752962400071
HYPE,1.25e-05,0.0002402093,1752966000079
HYPE,1.25e-05,0.00017375,1752969600003
HYPE,1.25e-05,0.0001810463,1752973200076
HYPE,1.25e-05,0.0005897993,1752976800038
HYPE,2.86909e-05,0.0007295274,1752980400088
HYPE,4.18958e-05,0.0008351662,1752984000069
HYPE,3.61115e-05,0.0007888919,1752987600039
HYPE,5.79676e-05,0.0009637409,1752991200036
HYPE,3.8241e-05,0.0008059282,1752994800054
HYPE,7.53953e-05,0.0011031628,1752998400014
HYPE,0.0001120371,0.0013962967,1753002000040
HYPE,8.40828e-05,0.0011726624,1753005600081
HYPE,7.32521e-05,0.001086017,1753009200042
HYPE,6.21861e-05,0.0009974888,1753012800053
HYPE,3.27403e-05,0.0007619226,1753016400021
HYPE,5.86466e-05,0.0009691728,1753020000037
HYPE,7.15009e-05,0.0010720072,1753023600038
HYPE,8.32494e-05,0.0011659952,1753027200025
HYPE,5.82594e-05,0.0009660754,1753030800014
HYPE,2.11429e-05,0.0006691434,1753034400018
HYPE,1.25e-05,0.0005499754,1753038000082
HYPE,1.25e-05,0.000587938,1753041600094
HYPE,1.91901e-05,0.0006535205,1753045200033
HYPE,1.25e-05,0.000361899,1753048800035
HYPE,1.25e-05,0.0005317905,1753052400022
HYPE,1.25e-05,0.0002504103,1753056000039
HYPE,1.25e-05,0.0003096127,1753059600007
HYPE,1.25e-05,0.0004271896,1753063200017
HYPE,1.25e-05,0.0005905872,1753066800018
HYPE,3.94991e-05,0.0008159925,1753070400027
HYPE,5.82102e-05,0.0009656818,1753074000041
HYPE,9.61572e-05,0.0012692574,1753077600055
HYPE,0.0001186336,0.0014490685,1753081200060
HYPE,0.0001389509,0.0016116074,1753084800018
HYPE,0.0001280603,0.0015244825,1753088400003
HYPE,1.25e-05,0.0004904325,1753092000002
HYPE,1.25e-05,0.0004847839,1753095600035
HYPE,1.31229e-05,0.0006049834,1753099200010
HYPE,1.25e-05,0.0004680007,1753102800019
HYPE,1.51055e-05,0.0006208439,1753106400096
HYPE,3.89037e-05,0.0008112294,1753110000019
HYPE,5.82275e-05,0.0009658204,1753113600004
HYPE,0.0001125906,0.0014007251,1753117200069
HYPE,5.78903e-05,0.0009631224,1753120800028
HYPE,1.86257e-05,0.0006490057,1753124400051
HYPE,2.69764e-05,0.0007158113,1753128000091
HYPE,3.15373e-05,0.0007522982,1753131600069
HYPE,1.9463e-05,0.0006557041,1753135200071
HYPE,1.63837e-05,0.00063107,1753138800027
HYPE,1.25e-05,0.0005493342,1753142400092
HYPE,1.79095e-05,0.0006432758,1753146000084
HYPE,3.22718e-05,0.0007581743,1753149600064
HYPE,0.000104717,0.001337736,1753153200024
HYPE,3.14072e-05,0.0007512577,1753156800036
HYPE,1.25e-05,0.0003673706,1753160400100
HYPE,1.25e-05,0.0002688853,1753164000087
HYPE,1.25e-05,0.0002152865,1753167600027
HYPE,1.25e-05,-5.95377e-05,1753171200016
HYPE,1.25e-05,-0.0001839607,1753174800016
HYPE,2.71577e-05,0.0007172613,1753178400011
HYPE,1.95803e-05,0.0006566425,1753182000048
HYPE,1.25e-05,0.0004264134,1753185600000
HYPE,1.25e-05,0.0005706775,1753189200021
HYPE,1.69515e-05,0.0006356123,1753192800027
HYPE,1.25e-05,0.0003121019,1753196400090
HYPE,1.25e-05,0.0005155636,1753200000039
HYPE,1.25e-05,0.0003004211,1753203600042
HYPE,1.25e-05,0.0001069493,1753207200008
HYPE,1.25e-05,3.70272e-05,1753210800040
HYPE,1.25e-05,0.0003247375,1753214400041
HYPE,1.25e-05,0.0005091876,1753218000022
HYPE,3.49662e-05,0.0007797296,1753221600044
HYPE,6.07906e-05,0.0009863249,1753225200034
HYPE,9.59787e-05,0.00126783,1753228800095
HYPE,5.05598e-05,0.0009044785,1753232400002
HYPE,1.25e-05,0.0005822881,1753236000053
HYPE,3.27788e-05,0.0007622303,1753239600036
HYPE,1.25e-05,0.0004202549,1753243200010
HYPE,1.25e-05,0.0002162064,1753246800027
HYPE,1.25e-05,0.0004458326,1753250400045
HYPE,1.9842e-05,0.0006587361,1753254000038
HYPE,1.25e-05,0.0005644235,1753257600032
HYPE,1.25e-05,0.0002829434,1753261200000
HYPE,1.25e-05,0.0001316856,1753264800005
HYPE,1.25e-05,0.0002128296,1753268400031
HYPE,1.25e-05,0.0002134108,1753272000040
HYPE,1.25e-05,0.0001202993,1753275600042
HYPE,1.25e-05,7.24085e-05,1753279200028
HYPE,1.25e-05,0.0002639021,1753282800074
HYPE,1.25e-05,0.0003606263,1753286400025
HYPE,1.25e-05,0.0002771765,1753290000008
HYPE,1.25e-05,-0.0001537704,1753293600012
HYPE,1.25e-05,2.523e-07,1753297200064
HYPE,1.25e-05,0.0002270557,1753300800030
HYPE,1.25e-05,7.38564e-05,1753304400130
HYPE,1.25e-05,0.0001716408,1753308000031
HYPE,1.25e-05,0.0001625954,1753311600160
HYPE,1.25e-05,0.0002842638,1753315200095
HYPE,1.25e-05,0.0005912861,1753318800037
HYPE,1.25e-05,0.0005877402,1753322400075
HYPE,3.49647e-05,0.0007797176,1753326000046
HYPE,5.65551e-05,0.0009524405,1753329600014
HYPE,1.25e-05,0.0005210061,1753333200092
HYPE,1.25e-05,0.0001989125,1753336800019
HYPE,1.25e-05,-1.91043e-05,1753340400019
HYPE,1.25e-05,0.0001284984,1753344000038
HYPE,1.25e-05,0.0002985508,1753347600003
HYPE,1.25e-05,8.22693e-05,1753351200089
HYPE,1.25e-05,-0.000102237,1753354800129
HYPE,1.25e-05,0.000204525,1753358400037
HYPE,1.25e-05,0.000374216,1753362000002
HYPE,1.25e-05,0.0005672801,1753365600042
HYPE,1.25e-05,0.0004084432,1753369200042
HYPE,1.25e-05,0.0004371967,1753372800052
HYPE,1.25e-05,9.60962e-05,1753376400014
HYPE,1.25e-05,0.000162158,1753380000002
HYPE,1.25e-05,0.000191362,1753383600088
HYPE,1.25e-05,0.000254507,1753387200002
HYPE,1.25e-05,0.0003858635,1753390800031
HYPE,1.25e-05,0.0002472219,1753394400027
HYPE,1.25e-05,0.0001197236,1753398000058
HYPE,1.25e-05,0.0002369731,1753401600065
HYPE,1.25e-05,0.0003089975,1753405200053
HYPE,1.25e-05,0.0005531574,1753408800083
HYPE,4.02837e-05,0.0008222696,1753412400036
HYPE,3.46906e-05,0.0007775247,1753416000024
HYPE,5.40087e-05,0.0009320696,1753419600001
HYPE,6.25471e-05,0.0010003765,1753423200046
HYPE,9.46931e-05,0.0012575449,1753426800040
HYPE,8.1774e-05,0.0011541923,1753430400008
HYPE,4.4183e-05,0.0008534639,1753434000020
HYPE,4.41479e-05,0.0008531834,1753437600059
HYPE,3.81645e-05,0.000805316,1753441200079
HYPE,2.75115e-05,0.0007200918,1753444800102
HYPE,1.25e-05,0.0004449637,1753448400046
HYPE,2.7551e-05,0.0007204079,1753452000044
HYPE,2.75732e-05,0.0007205859,1753455600034
HYPE,0.0001018609,0.0013148876,1753459200001
HYPE,7.99913e-05,0.00113993,1753462800079
HYPE,5.51687e-05,0.0009413498,1753466400035
HYPE,4.25823e-05,0.0008406587,1753470000033
HYPE,3.81626e-05,0.0008053007,1753473600048
HYPE,3.83445e-05,0.0008067558,1753477200057
HYPE,2.84903e-05,0.0007279227,1753480800018
HYPE,3.54214e-05,0.0007833716,1753484400084
HYPE,4.64326e-05,0.0008714607,1753488000011
HYPE,3.9788e-05,0.0008183041,1753491600016
HYPE,8.95516e-05,0.0012164127,1753495200029
HYPE,9.05772e-05,0.001224618,1753498800027
HYPE,0.0001169274,0.0014354192,1753502400029
HYPE,4.38563e-05,0.0008508508,1753506000023
HYPE,0.0001156342,0.0014250733,1753509600010
HYPE,5.51146e-05,0.000940917,1753513200009
HYPE,6.04952e-05,0.0009839617,1753516800025
HYPE,3.96283e-05,0.0008170263,1753520400022
HYPE,3.4736e-05,0.0007778877,1753524000059
HYPE,2.70861e-05,0.0007166889,1753527600089
HYPE,4.07604e-05,0.0008260833,1753531200004
HYPE,5.31636e-05,0.0009253085,1753534800022
HYPE,4.32404e-05,0.0008459235,1753538400073
HYPE,1.25e-05,0.0004802822,1753542000080
HYPE,1.25e-05,0.0004822668,1753545600079
HYPE,3.3747e-05,0.0007699761,1753549200029
HYPE,3.5946e-05,0.0007875677,1753552800056
HYPE,4.26862e-05,0.0008414892,1753556400108
HYPE,2.56135e-05,0.000704908,1753560000008
HYPE,4.32715e-05,0.0008461719,1753563600005
HYPE,5.42489e-05,0.0009339915,1753567200060
HYPE,2.79589e-05,0.0007236712,1753570800015
HYPE,8.02973e-05,0.0011423782,1753574400031
HYPE,0.0001076097,0.0013608777,1753578000021
HYPE,5.32882e-05,0.0009263055,1753581600070
HYPE,2.53485e-05,0.0007027882,1753585200098
HYPE,1.25e-05,0.0005125552,1753588800054
HYPE,1.25e-05,0.000562839,1753592400110
HYPE,3.95267e-05,0.0008162133,1753596000034
HYPE,2.22779e-05,0.0006782231,1753599600102
HYPE,3.95585e-05,0.0008164678,1753603200018
HYPE,5.533e-05,0.0009426401,1753606800043
HYPE,2.71369e-05,0.0007170949,1753610400000
HYPE,3.74428e-05,0.0007995421,1753614000053
HYPE,4.73731e-05,0.0008789852,1753617710963
HYPE,4.43943e-05,0.0008551547,1753621200023
HYPE,1.25e-05,0.0005729928,1753624800089
HYPE,1.25e-05,0.0005496299,1753628400048
HYPE,3.24453e-05,0.0007595621,1753632000011
HYPE,9.23931e-05,0.001239145,1753635600039
HYPE,0.0001394216,0.0016153726,1753639200049
HYPE,0.0001040393,0.001332314,1753642800022
HYPE,7.99219e-05,0.001139375,1753646400024
HYPE,5.10093e-05,0.0009080748,1753650000032
HYPE,7.21549e-05,0.001077239,1753653600039
HYPE,8.33248e-05,0.0011665984,1753657200007
HYPE,4.91027e-05,0.0008928214,1753660800002
HYPE,6.85952e-05,0.0010487618,1753664400040
HYPE,5.94651e-05,0.0009757211,1753668000020
HYPE,8.29631e-05,0.0011637047,1753671600081
HYPE,6.28714e-05,0.0010029715,1753675200083
HYPE,4.96043e-05,0.0008968348,1753678800036
HYPE,9.71152e-05,0.0012769214,1753682400019
HYPE,0.0001433337,0.0016466699,1753686000076
HYPE,4.89626e-05,0.000891701,1753689600015
HYPE,3.61247e-05,0.0007889974,1753693200019
HYPE,4.24057e-05,0.000839246,1753696800094
HYPE,5.06878e-05,0.0009055028,1753700400039
HYPE,1.26657e-05,0.0006013255,1753704000092
